var1,var2,value
build_overhang_ht,build_p_soil_10,-0.25506588427405336
build_p_soil_10,build_overhang_ht,-0.25506588427405336
ID_Build,build_p_soil_200,-0.25520082219882695
build_p_soil_200,ID_Build,-0.25520082219882695
parcel_Shrub_P,build_p_road_300,-0.25531032184212415
build_p_road_300,parcel_Shrub_P,-0.25531032184212415
build_min_dist_tree,build_p_tree_10,-0.255506639955726
build_p_tree_10,build_min_dist_tree,-0.255506639955726
parcel_Can_P,parcel_Grass_P,-0.2560153093745793
parcel_Grass_P,parcel_Can_P,-0.2560153093745793
build_p_grass_300,build_p_soil_10,-0.25611478405886406
build_p_soil_10,build_p_grass_300,-0.25611478405886406
parcel_Build_P,build_Mean_distall_road,-0.25770755543745094
build_Mean_distall_road,parcel_Build_P,-0.25770755543745094
build_perc_overhang,build_p_otherpaved_10,-0.25772797426232114
build_p_otherpaved_10,build_perc_overhang,-0.25772797426232114
build_p_road_300,build_p_tree_200,-0.25922564297666095
build_p_tree_200,build_p_road_300,-0.25922564297666095
parcel_Grass_P,build_p_soil_10,-0.25953641594838445
build_p_soil_10,parcel_Grass_P,-0.25953641594838445
build_p_grass_10,build_p_soil_300,-0.2599916814450602
build_p_soil_300,build_p_grass_10,-0.2599916814450602
build_p_road_200,build_p_tree_200,-0.2621560166838826
build_p_tree_200,build_p_road_200,-0.2621560166838826
build_min_dist_shrub,parcel_Soil_P,-0.2624079439696697
parcel_Soil_P,build_min_dist_shrub,-0.2624079439696697
build_p_grass_200,build_p_soil_10,-0.2644827838197028
build_p_soil_10,build_p_grass_200,-0.2644827838197028
build_p_building_10,build_p_tree_10,-0.265065508855528
build_p_tree_10,build_p_building_10,-0.265065508855528
build_min_dist_tree,build_p_tree_100,-0.2655338239482575
build_p_tree_100,build_min_dist_tree,-0.2655338239482575
build_p_soil_100,build_p_tree_100,-0.26566695130428303
build_p_tree_100,build_p_soil_100,-0.26566695130428303
build_p_road_300,build_p_tree_300,-0.2660999955587649
build_p_tree_300,build_p_road_300,-0.2660999955587649
parcel_Paved_P,build_p_tree_10,-0.2674885401148508
build_p_tree_10,parcel_Paved_P,-0.2674885401148508
build_p_road_300,build_p_shrub_200,-0.26751162999413186
build_p_shrub_200,build_p_road_300,-0.26751162999413186
build_p_otherpaved_200,build_p_tree_10,-0.2678469081708174
build_p_tree_10,build_p_otherpaved_200,-0.2678469081708174
parcel_Soil_P,build_p_road_200,-0.26907613319940005
build_p_road_200,parcel_Soil_P,-0.26907613319940005
build_p_grass_100,build_p_soil_10,-0.2691444190789891
build_p_soil_10,build_p_grass_100,-0.2691444190789891
build_p_soil_200,build_p_tree_300,-0.2698520874871544
build_p_tree_300,build_p_soil_200,-0.2698520874871544
build_p_building_300,build_Mean_distall_road,-0.2700893448603804
build_Mean_distall_road,build_p_building_300,-0.2700893448603804
build_p_otherpaved_300,build_p_shrub_200,-0.2703082389633678
build_p_shrub_200,build_p_otherpaved_300,-0.2703082389633678
parcel_Paved_P,parcel_Soil_P,-0.270623445863575
parcel_Soil_P,parcel_Paved_P,-0.270623445863575
build_p_shrub_200,build_Mean_builddens,-0.2716491916965855
build_Mean_builddens,build_p_shrub_200,-0.2716491916965855
build_p_grass_100,build_p_shrub_300,-0.27263567226237506
build_p_shrub_300,build_p_grass_100,-0.27263567226237506
build_p_grass_100,build_p_shrub_200,-0.2728603079405582
build_p_shrub_200,build_p_grass_100,-0.2728603079405582
parcel_Grass_P,build_Mean_slope_30m_DEM,-0.2731732182706598
build_Mean_slope_30m_DEM,parcel_Grass_P,-0.2731732182706598
parcel_Shrub_P,build_p_building_100,-0.2737685739329291
build_p_building_100,parcel_Shrub_P,-0.2737685739329291
build_p_otherpaved_200,build_p_soil_300,-0.27399942832662955
build_p_soil_300,build_p_otherpaved_200,-0.27399942832662955
build_p_building_200,build_Mean_distall_road,-0.27426288500942037
build_Mean_distall_road,build_p_building_200,-0.27426288500942037
build_min_dist_shrub,build_p_shrub_100,-0.27546116266750914
build_p_shrub_100,build_min_dist_shrub,-0.27546116266750914
build_p_soil_300,build_p_tree_200,-0.275662831350965
build_p_tree_200,build_p_soil_300,-0.275662831350965
build_p_building_200,build_p_soil_10,-0.2773466492106622
build_p_soil_10,build_p_building_200,-0.2773466492106622
parcel_Paved_P,parcel_Shrub_P,-0.27767163319664945
parcel_Shrub_P,parcel_Paved_P,-0.27767163319664945
build_p_road_200,build_p_shrub_300,-0.2781538910878268
build_p_shrub_300,build_p_road_200,-0.2781538910878268
build_p_building_200,build_p_shrub_100,-0.2802889704647808
build_p_shrub_100,build_p_building_200,-0.2802889704647808
build_p_building_300,build_p_soil_10,-0.2808424066242056
build_p_soil_10,build_p_building_300,-0.2808424066242056
build_p_building_300,build_p_shrub_100,-0.2813820423614621
build_p_shrub_100,build_p_building_300,-0.2813820423614621
parcel_Soil_P,build_Mean_builddens,-0.28322367872406007
build_Mean_builddens,parcel_Soil_P,-0.28322367872406007
build_p_otherpaved_10,build_p_tree_300,-0.28408139820852885
build_p_tree_300,build_p_otherpaved_10,-0.28408139820852885
parcel_Shrub_P,build_p_grass_100,-0.28418750728962194
build_p_grass_100,parcel_Shrub_P,-0.28418750728962194
build_p_road_100,build_Mean_slope_30m_DEM,-0.28438724407209687
build_Mean_slope_30m_DEM,build_p_road_100,-0.28438724407209687
parcel_Can_P,build_p_building_100,-0.28530052787569293
build_p_building_100,parcel_Can_P,-0.28530052787569293
build_min_dist_shrub,build_p_soil_100,-0.28568816652548884
build_p_soil_100,build_min_dist_shrub,-0.28568816652548884
parcel_Soil_P,build_p_road_300,-0.28626313071052517
build_p_road_300,parcel_Soil_P,-0.28626313071052517
build_p_soil_200,build_p_tree_200,-0.2865514830431725
build_p_tree_200,build_p_soil_200,-0.2865514830431725
build_p_otherpaved_10,build_p_soil_10,-0.28692575850130364
build_p_soil_10,build_p_otherpaved_10,-0.28692575850130364
parcel_Build_P,build_p_tree_300,-0.28737667422857244
build_p_tree_300,parcel_Build_P,-0.28737667422857244
parcel_Can_P,build_p_building_300,-0.2882963857335963
build_p_building_300,parcel_Can_P,-0.2882963857335963
parcel_Paved_P,build_p_tree_300,-0.2894529969507818
build_p_tree_300,parcel_Paved_P,-0.2894529969507818
build_p_grass_10,build_p_soil_200,-0.29111841969793356
build_p_soil_200,build_p_grass_10,-0.29111841969793356
parcel_Build_P,build_p_tree_200,-0.29206375331873186
build_p_tree_200,parcel_Build_P,-0.29206375331873186
build_overhang_ht,build_p_otherpaved_10,-0.29333401868720843
build_p_otherpaved_10,build_overhang_ht,-0.29333401868720843
parcel_Can_P,build_p_building_200,-0.2945459931493558
build_p_building_200,parcel_Can_P,-0.2945459931493558
parcel_Paved_P,build_Mean_slope_30m_DEM,-0.29565924663410675
build_Mean_slope_30m_DEM,parcel_Paved_P,-0.29565924663410675
build_near_build,build_p_building_300,-0.29707313606069596
build_p_building_300,build_near_build,-0.29707313606069596
parcel_Build_P,build_p_tree_100,-0.298328721390375
build_p_tree_100,parcel_Build_P,-0.298328721390375
build_p_building_100,build_p_tree_300,-0.2990294069472683
build_p_tree_300,build_p_building_100,-0.2990294069472683
build_p_grass_10,build_p_tree_10,-0.3019274241429155
build_p_tree_10,build_p_grass_10,-0.3019274241429155
build_p_road_100,build_p_soil_300,-0.30337475851425655
build_p_soil_300,build_p_road_100,-0.30337475851425655
parcel_Paved_P,build_p_tree_200,-0.30341447907635194
build_p_tree_200,parcel_Paved_P,-0.30341447907635194
build_p_grass_100,build_p_soil_300,-0.3054881045366545
build_p_soil_300,build_p_grass_100,-0.3054881045366545
build_p_otherpaved_300,build_p_shrub_300,-0.3065643799325757
build_p_shrub_300,build_p_otherpaved_300,-0.3065643799325757
build_near_build,build_p_building_200,-0.3070875533492689
build_p_building_200,build_near_build,-0.3070875533492689
build_p_building_100,build_p_shrub_200,-0.3076535232834939
build_p_shrub_200,build_p_building_100,-0.3076535232834939
build_has_tree_overhang,build_p_otherpaved_10,-0.30882688043358847
build_p_otherpaved_10,build_has_tree_overhang,-0.30882688043358847
build_near_build,build_p_building_100,-0.3089619392363066
build_p_building_100,build_near_build,-0.3089619392363066
parcel_Build_P,build_p_shrub_200,-0.30960030172163155
build_p_shrub_200,parcel_Build_P,-0.30960030172163155
build_p_road_200,build_Mean_slope_30m_DEM,-0.30960905674342754
build_Mean_slope_30m_DEM,build_p_road_200,-0.30960905674342754
build_p_otherpaved_10,build_p_tree_200,-0.31059012815866904
build_p_tree_200,build_p_otherpaved_10,-0.31059012815866904
build_p_soil_300,build_p_tree_300,-0.31180454854287953
build_p_tree_300,build_p_soil_300,-0.31180454854287953
parcel_Grass_P,build_p_shrub_200,-0.31399885035731606
build_p_shrub_200,parcel_Grass_P,-0.31399885035731606
parcel_Can_P,parcel_Soil_P,-0.31468338555798153
parcel_Soil_P,parcel_Can_P,-0.31468338555798153
build_p_road_300,build_p_shrub_300,-0.31493217471453056
build_p_shrub_300,build_p_road_300,-0.31493217471453056
build_p_otherpaved_200,build_p_soil_200,-0.31507462978111167
build_p_soil_200,build_p_otherpaved_200,-0.31507462978111167
build_min_dist_shrub,parcel_Shrub_P,-0.31729375819580935
parcel_Shrub_P,build_min_dist_shrub,-0.31729375819580935
build_p_building_100,build_p_tree_200,-0.3179394006484063
build_p_tree_200,build_p_building_100,-0.3179394006484063
build_p_otherpaved_200,build_p_soil_100,-0.3191037896022684
build_p_soil_100,build_p_otherpaved_200,-0.3191037896022684
parcel_Shrub_P,build_Mean_builddens,-0.3213717317832482
build_Mean_builddens,parcel_Shrub_P,-0.3213717317832482
build_p_soil_10,build_p_tree_10,-0.32258273772285545
build_p_tree_10,build_p_soil_10,-0.32258273772285545
build_p_grass_200,build_p_shrub_100,-0.32297660264891315
build_p_shrub_100,build_p_grass_200,-0.32297660264891315
build_p_shrub_300,build_Mean_builddens,-0.32419647587662254
build_Mean_builddens,build_p_shrub_300,-0.32419647587662254
build_p_otherpaved_100,build_p_tree_10,-0.32482657424670375
build_p_tree_10,build_p_otherpaved_100,-0.32482657424670375
build_Mean_builddens,build_Mean_elev_30m,-0.32516347694029596
build_Mean_elev_30m,build_Mean_builddens,-0.32516347694029596
build_Mean_builddens,build_Mean_elev_100m,-0.32685528229657
build_Mean_elev_100m,build_Mean_builddens,-0.32685528229657
parcel_Can_P,build_p_otherpaved_10,-0.32768838894826574
build_p_otherpaved_10,parcel_Can_P,-0.32768838894826574
build_p_road_300,build_Mean_distall_road,-0.32864562325495605
build_Mean_distall_road,build_p_road_300,-0.32864562325495605
parcel_Soil_P,build_p_grass_100,-0.33059893235119875
build_p_grass_100,parcel_Soil_P,-0.33059893235119875
build_p_building_200,build_p_tree_300,-0.3316855189274915
build_p_tree_300,build_p_building_200,-0.3316855189274915
build_p_road_100,build_p_soil_200,-0.33170012402571053
build_p_soil_200,build_p_road_100,-0.33170012402571053
build_p_building_300,build_p_tree_300,-0.3319832332770916
build_p_tree_300,build_p_building_300,-0.3319832332770916
build_p_grass_200,build_Mean_slope_30m_DEM,-0.33231089476798154
build_Mean_slope_30m_DEM,build_p_grass_200,-0.33231089476798154
build_p_road_300,build_Mean_slope_30m_DEM,-0.3326551483570223
build_Mean_slope_30m_DEM,build_p_road_300,-0.3326551483570223
build_p_otherpaved_100,build_Mean_slope_30m_DEM,-0.33308339704789003
build_Mean_slope_30m_DEM,build_p_otherpaved_100,-0.33308339704789003
parcel_Paved_P,build_p_tree_100,-0.3349821279964712
build_p_tree_100,parcel_Paved_P,-0.3349821279964712
build_p_building_100,build_p_shrub_300,-0.3356944849717124
build_p_shrub_300,build_p_building_100,-0.3356944849717124
parcel_Grass_P,build_p_soil_300,-0.3356955629703886
build_p_soil_300,parcel_Grass_P,-0.3356955629703886
parcel_Soil_P,build_p_building_100,-0.3357802549362591
build_p_building_100,parcel_Soil_P,-0.3357802549362591
parcel_Grass_P,build_p_shrub_300,-0.33582691313226726
build_p_shrub_300,parcel_Grass_P,-0.33582691313226726
build_p_building_300,build_p_tree_200,-0.3369727282996713
build_p_tree_200,build_p_building_300,-0.3369727282996713
parcel_Soil_P,build_p_grass_10,-0.33828977908214686
build_p_grass_10,parcel_Soil_P,-0.33828977908214686
build_has_tree_overhang,build_min_dist_tree,-0.3393118813009095
build_min_dist_tree,build_has_tree_overhang,-0.3393118813009095
build_p_building_300,build_p_tree_100,-0.3400927463441103
build_p_tree_100,build_p_building_300,-0.3400927463441103
build_p_grass_300,build_p_shrub_100,-0.3408593809329171
build_p_shrub_100,build_p_grass_300,-0.3408593809329171
build_p_grass_100,build_p_soil_200,-0.3465037414789006
build_p_soil_200,build_p_grass_100,-0.3465037414789006
build_p_building_200,build_p_tree_200,-0.35033271916150277
build_p_tree_200,build_p_building_200,-0.35033271916150277
parcel_Build_P,parcel_Can_P,-0.3506296384094082
parcel_Can_P,parcel_Build_P,-0.3506296384094082
parcel_Shrub_P,build_p_building_200,-0.35063303378947563
build_p_building_200,parcel_Shrub_P,-0.35063303378947563
parcel_Build_P,build_p_shrub_300,-0.3507039499271821
build_p_shrub_300,parcel_Build_P,-0.3507039499271821
build_min_dist_shrub,build_p_soil_200,-0.3512508136721312
build_p_soil_200,build_min_dist_shrub,-0.3512508136721312
build_p_grass_10,build_p_soil_100,-0.3519114209735875
build_p_soil_100,build_p_grass_10,-0.3519114209735875
build_perc_overhang,build_p_grass_10,-0.35301405879770986
build_p_grass_10,build_perc_overhang,-0.35301405879770986
build_p_road_100,build_p_soil_100,-0.3535110270223395
build_p_soil_100,build_p_road_100,-0.3535110270223395
build_p_building_200,build_p_tree_100,-0.3544301130625722
build_p_tree_100,build_p_building_200,-0.3544301130625722
build_p_otherpaved_300,build_p_soil_100,-0.35449678192466466
build_p_soil_100,build_p_otherpaved_300,-0.35449678192466466
build_p_otherpaved_300,build_p_soil_300,-0.35801138937960764
build_p_soil_300,build_p_otherpaved_300,-0.35801138937960764
parcel_Grass_P,build_p_soil_200,-0.3600088418039528
build_p_soil_200,parcel_Grass_P,-0.3600088418039528
build_p_otherpaved_10,build_p_tree_100,-0.3609127380808965
build_p_tree_100,build_p_otherpaved_10,-0.3609127380808965
build_p_road_200,build_p_soil_300,-0.3636577268263547
build_p_soil_300,build_p_road_200,-0.3636577268263547
build_p_soil_100,build_Mean_builddens,-0.3670981282075973
build_Mean_builddens,build_p_soil_100,-0.3670981282075973
parcel_Can_P,build_p_otherpaved_300,-0.36724049031005773
build_p_otherpaved_300,parcel_Can_P,-0.36724049031005773
build_p_road_200,build_p_soil_100,-0.3673641967298565
build_p_soil_100,build_p_road_200,-0.3673641967298565
build_p_road_200,build_Mean_distall_road,-0.3680180469485684
build_Mean_distall_road,build_p_road_200,-0.3680180469485684
build_min_dist_shrub,build_Mean_slope_30m_DEM,-0.36868502480551174
build_Mean_slope_30m_DEM,build_min_dist_shrub,-0.36868502480551174
build_p_soil_300,build_Mean_builddens,-0.3708888354939912
build_Mean_builddens,build_p_soil_300,-0.3708888354939912
build_p_building_100,build_p_tree_100,-0.3712346648874182
build_p_tree_100,build_p_building_100,-0.3712346648874182
build_p_building_200,build_p_shrub_200,-0.3730907199102668
build_p_shrub_200,build_p_building_200,-0.3730907199102668
parcel_Can_P,build_p_otherpaved_200,-0.3750430784686557
build_p_otherpaved_200,parcel_Can_P,-0.3750430784686557
build_p_otherpaved_300,build_p_soil_200,-0.3751959468751466
build_p_soil_200,build_p_otherpaved_300,-0.3751959468751466
parcel_Can_P,parcel_Paved_P,-0.37567052147296764
parcel_Paved_P,parcel_Can_P,-0.37567052147296764
parcel_Shrub_P,build_p_building_300,-0.3774310065222873
build_p_building_300,parcel_Shrub_P,-0.3774310065222873
build_p_road_300,build_p_soil_100,-0.3805634215036119
build_p_soil_100,build_p_road_300,-0.3805634215036119
parcel_Can_P,build_p_otherpaved_100,-0.38106044622363416
build_p_otherpaved_100,parcel_Can_P,-0.38106044622363416
build_p_soil_200,build_Mean_builddens,-0.3814278212897286
build_Mean_builddens,build_p_soil_200,-0.3814278212897286
parcel_Shrub_P,build_p_grass_200,-0.3821682923499011
build_p_grass_200,parcel_Shrub_P,-0.3821682923499011
build_p_grass_300,build_Mean_slope_30m_DEM,-0.3822442188269705
build_Mean_slope_30m_DEM,build_p_grass_300,-0.3822442188269705
parcel_Grass_P,build_p_soil_100,-0.38285191944380703
build_p_soil_100,parcel_Grass_P,-0.38285191944380703
build_min_dist_shrub,build_p_shrub_200,-0.3842999294679041
build_p_shrub_200,build_min_dist_shrub,-0.3842999294679041
build_p_building_300,build_p_shrub_200,-0.3864973694000496
build_p_shrub_200,build_p_building_300,-0.3864973694000496
build_min_dist_shrub,build_p_soil_300,-0.3909143257479081
build_p_soil_300,build_min_dist_shrub,-0.3909143257479081
parcel_Soil_P,build_p_grass_200,-0.3922537195876108
build_p_grass_200,parcel_Soil_P,-0.3922537195876108
build_p_road_200,build_p_soil_200,-0.39388146283772696
build_p_soil_200,build_p_road_200,-0.39388146283772696
parcel_Build_P,build_Mean_slope_30m_DEM,-0.39390672944431265
build_Mean_slope_30m_DEM,parcel_Build_P,-0.39390672944431265
build_p_otherpaved_100,build_p_tree_300,-0.3995378626277187
build_p_tree_300,build_p_otherpaved_100,-0.3995378626277187
build_p_grass_10,build_p_soil_10,-0.40343215127752785
build_p_soil_10,build_p_grass_10,-0.40343215127752785
build_p_grass_200,build_p_shrub_200,-0.40644596948646206
build_p_shrub_200,build_p_grass_200,-0.40644596948646206
build_p_grass_100,build_p_soil_100,-0.40680567635135423
build_p_soil_100,build_p_grass_100,-0.40680567635135423
build_p_road_100,build_Mean_distall_road,-0.41293062212530607
build_Mean_distall_road,build_p_road_100,-0.41293062212530607
