OBJECTID,IN_FID,Near_exp_dist,Near_exp_rank
7037,3519,813.807776,1
7038,3519,863.537494,2
7039,3520,1381.848843,1
7040,3520,1381.848843,1
7041,3521,715.363346,1
7042,3521,821.206896,2
7043,3522,986.726884,1
7044,3522,1229.412641,2
7045,3523,1295.938688,1
7046,3523,1295.938688,1
7047,3524,1297.708082,1
7048,3524,1297.708082,1
7049,3525,292.037472,1
7050,3525,577.438962,2
7051,3526,588.251842,1
7052,3526,688.888118,2
7053,3527,392.144259,1
7054,3527,807.346014,2
7055,3528,814.747649,1
7056,3528,924.870447,2
7057,3529,0.000000,1
7058,3529,139.208098,2
7059,3530,0.000000,1
7060,3530,100.995877,2
7061,3531,2486.354220,1
7062,3531,5007.050109,2
7063,3532,218.459840,1
7064,3532,1016.239236,2
7065,3533,8.053265,1
7066,3533,134.977022,2
7067,3534,1525.134223,1
7068,3534,1525.134223,1
7069,3535,324.714038,1
7070,3535,451.827840,2
7071,3536,121.667245,1
7072,3536,1025.365869,2
7073,3537,0.000000,1
7074,3537,49.298356,2
7075,3538,2340.549235,1
7076,3538,4906.132030,2
7077,3539,366.268473,1
7078,3539,1011.461338,2
7079,3540,11.629267,1
7080,3540,25.577253,2
7081,3541,626.002755,1
7082,3541,731.253062,2
7083,3542,1292.214782,1
7084,3542,1292.214782,1
7085,3543,186.482073,1
7086,3543,995.220403,2
7087,3544,1308.795719,1
7088,3544,1308.795719,1
7089,3545,348.334342,1
7090,3545,987.327114,2
7091,3546,445.409138,1
7092,3546,760.975476,2
7093,3547,2240.464126,1
7094,3547,4858.547171,2
7095,3548,244.250012,1
7096,3548,982.460301,2
7097,3549,1115.777307,1
7098,3549,1273.833599,2
7099,3550,465.231794,1
7100,3550,530.508195,2
7101,3551,0.000000,1
7102,3551,370.385065,2
7103,3552,1358.515737,1
7104,3552,1358.515737,1
7105,3553,1249.626232,1
7106,3553,1249.626232,1
7107,3554,789.540941,1
7108,3554,901.973886,2
7109,3555,920.843026,1
7110,3555,1153.014607,2
7111,3556,825.363164,1
7112,3556,939.340525,2
7113,3557,1256.564231,1
7114,3557,1256.564231,1
7115,3558,61.729911,1
7116,3558,956.208569,2
7117,3559,407.086138,1
7118,3559,962.466102,2
7119,3560,1239.941106,1
7120,3560,1239.941106,1
7121,3561,1017.811926,1
7122,3561,1194.562076,2
7123,3562,0.000000,1
7124,3562,26.233624,2
7125,3563,1364.762604,1
7126,3563,1364.762604,1
7127,3564,0.000000,1
7128,3564,115.077400,2
7129,3565,900.660710,1
7130,3565,1016.422558,2
7131,3566,1383.664166,1
7132,3566,1383.664166,1
7133,3567,1500.960772,1
7134,3567,1500.960772,1
7135,3568,284.123860,1
7136,3568,420.535895,2
7137,3569,67.919226,1
7138,3569,269.445220,2
7139,3570,1086.486789,1
7140,3570,1226.145005,2
7141,3571,855.319571,1
7142,3571,900.820118,2
7143,3572,51.691427,1
7144,3572,53.260818,2
7145,3573,1292.589512,1
7146,3573,1292.589512,1
7147,3574,777.452876,1
7148,3574,1056.605261,2
7149,3575,663.089572,1
7150,3575,723.458016,2
7151,3576,689.470359,1
7152,3576,709.244035,2
7153,3577,0.000000,1
7154,3577,862.216905,2
7155,3578,136.946236,1
7156,3578,150.408899,2
7157,3579,66.553278,1
7158,3579,340.466981,2
7159,3580,638.533737,1
7160,3580,984.170848,2
7161,3581,513.313797,1
7162,3581,937.972411,2
7163,3582,1184.524089,1
7164,3582,1184.524089,1
7165,3583,539.184061,1
7166,3583,693.585734,2
7167,3584,1705.630616,1
7168,3584,1705.630616,1
7169,3585,0.000000,1
7170,3585,23.444505,2
7171,3586,1024.537984,1
7172,3586,1155.977718,2
7173,3587,0.000000,1
7174,3587,23.444505,2
7175,3588,2356.424018,1
7176,3588,2843.102845,2
7177,3589,873.928456,1
7178,3589,1065.656999,2
7179,3590,0.000000,1
7180,3590,18.750035,2
7181,3591,718.917087,1
7182,3591,767.413362,2
7183,3592,2476.514027,1
7184,3592,5116.087650,2
7185,3593,1450.942449,1
7186,3593,1450.942449,1
7187,3594,161.774063,1
7188,3594,173.210973,2
7189,3595,2184.464261,1
7190,3595,4863.346325,2
7191,3596,0.000000,1
7192,3596,115.077400,2
7193,3597,415.928140,1
7194,3597,663.952171,2
7195,3598,1405.050082,1
7196,3598,1405.050082,1
7197,3599,529.172354,1
7198,3599,661.340673,2
7199,3600,1156.143862,1
7200,3600,1156.143862,1
7201,3601,2298.799539,1
7202,3601,5005.301868,2
7203,3602,1182.140573,1
7204,3602,1182.140573,1
7205,3603,2499.585236,1
7206,3603,2899.041911,2
7207,3604,108.541166,1
7208,3604,156.765511,2
7209,3605,1789.761736,1
7210,3605,1789.761736,1
7211,3606,656.226183,1
7212,3606,688.374361,2
7213,3607,3.162493,1
7214,3607,106.045938,2
7215,3608,447.513881,1
7216,3608,831.293004,2
7217,3609,0.000000,1
7218,3609,105.893577,2
7219,3610,9.175782,1
7220,3610,121.835405,2
7221,3611,1347.875146,1
7222,3611,1347.875146,1
7223,3612,1177.246277,1
7224,3612,1177.246277,1
7225,3613,1117.460009,1
7226,3613,1117.460009,1
7227,3614,1158.711912,1
7228,3614,1158.711912,1
7229,3615,0.000000,1
7230,3615,51.568791,2
7231,3616,1127.036265,1
7232,3616,1127.036265,1
7233,3617,0.000000,1
7234,3617,117.578844,2
7235,3618,0.000000,1
7236,3618,100.995877,2
7237,3619,1099.891162,1
7238,3619,1099.891162,1
7239,3620,285.905180,1
7240,3620,817.056957,2
7241,3621,85.414059,1
7242,3621,137.443608,2
7243,3622,7.065124,1
7244,3622,95.897328,2
7245,3623,0.000000,1
7246,3623,18.750035,2
7247,3624,77.408321,1
7248,3624,327.046634,2
7249,3625,711.683996,1
7250,3625,3342.193799,2
7251,3626,700.009323,1
7252,3626,821.220245,2
7253,3627,1089.489019,1
7254,3627,1089.489019,1
7255,3628,215.711861,1
7256,3628,389.688242,2
7257,3629,1245.789721,1
7258,3629,1245.789721,1
7259,3630,2224.204316,1
7260,3630,5007.803778,2
7261,3631,1154.609555,1
7262,3631,1154.609555,1
7263,3632,135.690342,1
7264,3632,1294.002739,2
7265,3633,0.000000,1
7266,3633,45.407738,2
7267,3634,325.899542,1
7268,3634,337.571103,2
7269,3635,1058.790608,1
7270,3635,1058.790608,1
7271,3636,785.101675,1
7272,3636,906.959878,2
7273,3637,474.510773,1
7274,3637,746.583598,2
7275,3638,1100.274696,1
7276,3638,1100.274696,1
7277,3639,0.000000,1
7278,3639,378.805114,2
7279,3640,2494.191024,1
7280,3640,2988.375409,2
7281,3641,0.000000,1
7282,3641,49.472343,2
7283,3642,0.000000,1
7284,3642,51.568791,2
7285,3643,575.554494,1
7286,3643,742.764155,2
7287,3644,658.135425,1
7288,3644,3529.044051,2
7289,3645,780.198622,1
7290,3645,902.963849,2
7291,3646,1151.741117,1
7292,3646,1151.741117,1
7293,3647,0.000000,1
