OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
19517,9759,1295,78.22325506,1
19518,9759,1293,129.5100231,2
19519,9760,1295,126.2729272,1
19520,9760,1293,151.8355062,2
19521,9761,1292,946.9636118,1
19522,9761,1293,956.1253543,2
19523,9762,1293,344.9761146,1
19524,9762,1292,359.8392053,2
19525,9763,1301,1237.962441,1
19526,9763,1298,4006.1632,2
19527,9764,1292,687.0724263,1
19528,9764,1293,689.9860522,2
19529,9765,1295,173.5418807,1
19530,9765,1293,186.3842479,2
19531,9766,1292,856.6584518,1
19532,9766,1293,866.1029848,2
19533,9767,1292,1079.270392,1
19534,9767,1293,1087.055317,2
19535,9768,1293,523.6412651,1
19536,9768,1292,531.2982561,2
19537,9769,1301,1294.142681,1
19538,9769,1298,3812.575174,2
19539,9770,1298,14.46559459,1
19540,9770,1297,83.8037557,2
19541,9771,1295,228.4984563,1
19542,9771,1293,230.8965838,2
19543,9772,1298,95.27711324,1
19544,9772,1297,119.4665175,2
19545,9773,1293,717.2845141,1
19546,9773,1292,719.0953034,2
19547,9774,1293,271.511318,1
19548,9774,1295,278.6859959,2
19549,9775,1299,767.5515463,1
19550,9775,1300,971.7163191,2
19551,9776,1293,400.7479597,1
19552,9776,1295,416.3026342,2
19553,9777,1301,1441.063129,1
19554,9777,1298,3519.197709,2
19555,9778,1301,1545.742301,1
19556,9778,1298,3390.740586,2
19557,9779,1292,976.4713407,1
19558,9779,1293,979.356046,2
19559,9780,1293,568.8988795,1
19560,9780,1292,579.9685389,2
19561,9781,1292,1163.53263,1
19562,9781,1293,1170.616714,2
19563,9782,1301,1154.472745,1
19564,9782,1298,4051.762032,2
19565,9783,1293,340.6587907,1
19566,9783,1295,348.683005,2
19567,9784,1293,781.4803552,1
19568,9784,1292,784.2780601,2
19569,9785,1292,1625.164508,1
19570,9785,1293,1635.520073,2
19571,9786,1298,91.65402331,1
19572,9786,1297,158.3944652,2
19573,9787,1292,1118.000754,1
19574,9787,1293,1122.796209,2
19575,9788,1298,133.2746366,1
19576,9788,1297,175.8916893,2
19577,9789,1301,1143.203283,1
19578,9789,1298,3985.288051,2
19579,9790,1292,1770.14912,1
19580,9790,1293,1780.37053,2
19581,9791,1292,1024.385018,1
19582,9791,1293,1025.092184,2
19583,9792,1293,633.2934207,1
19584,9792,1292,645.9269559,2
19585,9793,1301,1210.202868,1
19586,9793,1298,3799.636959,2
19587,9794,1299,733.9479417,1
19588,9794,1300,954.5495254,2
19589,9795,1293,433.8877617,1
19590,9795,1295,446.6695013,2
19591,9796,1292,1224.648819,1
19592,9796,1293,1229.277745,2
19593,9797,1293,816.0518197,1
19594,9797,1292,822.4832407,2
19595,9798,1301,951.3303508,1
19596,9798,1306,4316.61031,2
19597,9799,1301,1478.238205,1
19598,9799,1298,3434.650865,2
19599,9800,1301,1529.161514,1
19600,9800,1298,3371.986459,2
19601,9801,1293,691.9863034,1
19602,9801,1292,706.2668639,2
19603,9802,1298,159.9798849,1
19604,9802,1297,227.0253871,2
19605,9803,1292,1181.15421,1
19606,9803,1293,1183.370605,2
19607,9804,1293,869.290649,1
19608,9804,1292,877.5580668,2
19609,9805,1293,1164.038865,1
19610,9805,1292,1164.691752,2
19611,9806,1301,970.8200634,1
19612,9806,1298,4186.852128,2
19613,9807,1299,613.8492593,1
19614,9807,1300,829.5972845,2
19615,9808,1301,916.9552642,1
19616,9808,1298,4303.255314,2
19617,9809,1298,274.9881652,1
19618,9809,1297,318.9498013,2
19619,9810,1298,230.2743852,1
19620,9810,1297,281.493127,2
19621,9811,1301,1132.794889,1
19622,9811,1298,3792.967632,2
19623,9812,1293,747.1017013,1
19624,9812,1292,763.359255,2
19625,9813,1298,221.7920189,1
19626,9813,1297,288.5875878,2
19627,9814,1301,1030.365949,1
19628,9814,1298,3992.490344,2
19629,9815,1298,313.3837069,1
19630,9815,1297,349.5438882,2
19631,9816,1299,1034.850349,1
19632,9816,1300,1139.820021,2
19633,9817,1295,361.9825137,1
19634,9817,1298,364.6176962,2
19635,9818,1295,384.4805326,1
19636,9818,1293,409.4343993,2
19637,9819,1295,416.4178701,1
19638,9819,1293,432.7906567,2
19639,9820,1301,1312.533687,1
19640,9820,1298,3542.186397,2
19641,9821,1301,1891.816883,1
19642,9821,1298,2808.889413,2
19643,9822,1301,1373.815925,1
19644,9822,1298,3447.330694,2
19645,9823,1295,453.5503261,1
19646,9823,1293,461.060856,2
19647,9824,1293,1284.131748,1
19648,9824,1292,1285.323165,2
19649,9825,1293,931.750426,1
19650,9825,1292,940.5273258,2
19651,9826,1301,1445.822125,1
19652,9826,1298,3335.022243,2
19653,9827,1292,1688.792844,1
19654,9827,1293,1693.334894,2
19655,9828,1301,1529.486782,1
19656,9828,1298,3237.532371,2
19657,9829,1295,507.3351173,1
19658,9829,1293,508.4017109,2
19659,9830,1301,846.557288,1
19660,9830,1306,4226.726292,2
19661,9831,1293,550.9414716,1
19662,9831,1295,554.9980798,2
19663,9832,1293,1072.916507,1
19664,9832,1292,1074.221476,2
19665,9833,1293,599.0116634,1
19666,9833,1295,606.5923948,2
19667,9834,1293,656.6674933,1
19668,9834,1295,666.9692562,2
19669,9835,1298,279.6029908,1
19670,9835,1297,346.0013593,2
19671,9836,1301,1640.738862,1
19672,9836,1298,3109.749251,2
19673,9837,1299,742.6352646,1
19674,9837,1300,880.3019456,2
19675,9838,1293,803.1444549,1
19676,9838,1295,821.3231434,2
19677,9839,1293,713.5312167,1
19678,9839,1295,727.8144775,2
19679,9840,1301,2077.740632,1
19680,9840,1298,2616.180858,2
19681,9841,1293,989.3496882,1
19682,9841,1292,999.2232175,2
19683,9842,1299,759.0124574,1
19684,9842,1300,891.7644309,2
19685,9843,1293,1333.069225,1
19686,9843,1292,1335.749503,2
19687,9844,1299,984.4504373,1
19688,9844,1300,1074.747037,2
19689,9845,1301,757.6458399,1
19690,9845,1306,4130.378527,2
19691,9846,1301,1860.477599,1
19692,9846,1298,2838.764607,2
19693,9847,1293,1040.27117,1
19694,9847,1292,1051.807949,2
19695,9848,1298,344.154509,1
19696,9848,1297,409.9347417,2
19697,9849,1293,1389.698944,1
19698,9849,1292,1393.818883,2
19699,9850,1301,2175.66531,1
19700,9850,1298,2552.130169,2
19701,9851,1298,447.038235,1
19702,9851,1297,490.5817121,2
19703,9852,1298,380.9968389,1
19704,9852,1297,435.7775732,2
19705,9853,1298,401.1555541,1
19706,9853,1297,451.9386551,2
19707,9854,1295,573.3703889,1
19708,9854,1293,592.5619379,2
19709,9855,1298,480.7453549,1
19710,9855,1295,517.4232166,2
19711,9856,1293,1085.344293,1
19712,9856,1292,1099.016588,2
19713,9857,1293,930.0826453,1
19714,9857,1295,945.7101025,2
19715,9858,1301,1588.196673,1
19716,9858,1298,3121.943095,2
19717,9859,1301,2045.301905,1
19718,9859,1298,2627.398536,2
19719,9860,1291,1703.544109,1
19720,9860,1289,2458.166959,2
19721,9861,1293,1448.99057,1
19722,9861,1292,1454.456752,2
19723,9862,1293,1267.36693,1
19724,9862,1292,1271.89298,2
19725,9863,1301,820.1390617,1
19726,9863,1298,4081.667307,2
19727,9864,1295,634.4461046,1
19728,9864,1293,646.3088533,2
19729,9865,1301,977.6582106,1
19730,9865,1298,3811.163316,2
19731,9866,1298,405.6181537,1
19732,9866,1297,471.4238159,2
19733,9867,1301,1244.70739,1
19734,9867,1298,3489.343063,2
19735,9868,1299,497.0515598,1
19736,9868,1300,712.8874741,2
19737,9869,1301,1170.925528,1
19738,9869,1298,3582.277876,2
19739,9870,1295,690.4657515,1
19740,9870,1293,695.7400022,2
19741,9871,1301,1624.357672,1
19742,9871,1298,3126.707408,2
19743,9872,1293,797.3221685,1
19744,9872,1295,799.4417873,2
19745,9873,1301,1596.439442,1
19746,9873,1298,3146.246907,2
19747,9874,1301,660.9201652,1
19748,9874,1306,4020.654311,2
19749,9875,1301,1826.346687,1
19750,9875,1298,2843.778938,2
19751,9876,1295,731.1577565,1
19752,9876,1293,732.150512,2
19753,9877,1293,1235.817791,1
19754,9877,1292,1242.455517,2
19755,9878,1301,1412.984429,1
19756,9878,1298,3288.710656,2
19757,9879,1301,1319.882957,1
19758,9879,1298,3385.400772,2
19759,9880,1293,843.8368471,1
19760,9880,1295,849.9570972,2
19761,9881,1293,889.6669665,1
19762,9881,1295,897.8249908,2
19763,9882,1301,677.2319376,1
19764,9882,1306,4077.320781,2
19765,9883,1295,632.3532666,1
19766,9883,1298,634.5223754,2
19767,9884,1293,1149.586667,1
19768,9884,1292,1163.363505,2
19769,9885,1293,997.9745261,1
19770,9885,1295,1012.077309,2
19771,9886,1298,475.493663,1
19772,9886,1297,533.9934088,2
19773,9887,1298,543.4750856,1
19774,9887,1297,588.5163334,2
19775,9888,1293,1384.796067,1
19776,9888,1292,1394.444907,2
19777,9889,1298,464.9494154,1
19778,9889,1297,530.4504844,2
19779,9890,1301,1503.850209,1
19780,9890,1298,3196.880526,2
19781,9891,1293,1055.98296,1
19782,9891,1295,1069.49126,2
19783,9892,1293,960.3558854,1
19784,9892,1295,966.6492621,2
19785,9893,1293,1203.487071,1
19786,9893,1292,1218.625752,2
19787,9894,1299,534.6540539,1
19788,9894,1300,658.3113036,2
19789,9895,1299,322.9603426,1
19790,9895,1300,541.459475,2
19791,9896,1301,1989.736432,1
19792,9896,1298,2661.443687,2
19793,9897,1301,1522.666975,1
19794,9897,1306,3640.660095,2
19795,9898,1298,540.4703679,1
19796,9898,1297,595.9657962,2
19797,9899,1293,990.1851726,1
19798,9899,1295,998.1779421,2
19799,9900,1298,694.7415635,1
19800,9900,1295,696.3396089,2
19801,9901,1301,903.1194453,1
19802,9901,1298,3861.858078,2
19803,9902,1293,1469.061183,1
19804,9902,1292,1476.96839,2
19805,9903,1301,724.2277067,1
19806,9903,1298,4098.592143,2
19807,9904,1301,1792.806729,1
19808,9904,1298,2869.552262,2
19809,9905,1298,531.0570395,1
19810,9905,1297,595.4364547,2
19811,9906,1301,556.6854638,1
19812,9906,1306,3923.75305,2
19813,9907,1291,1776.935171,1
19814,9907,1289,2578.401226,2
19815,9908,1295,737.0411753,1
19816,9908,1298,753.2832031,2
19817,9909,1298,623.9606508,1
19818,9909,1297,671.7241802,2
19819,9910,1301,576.1994435,1
19820,9910,1306,3978.785082,2
19821,9911,1293,1111.984515,1
19822,9911,1295,1123.723334,2
19823,9912,1293,1257.435905,1
19824,9912,1292,1273.532921,2
19825,9913,1299,458.6194637,1
19826,9913,1300,666.1701519,2
19827,9914,1295,787.7329007,1
19828,9914,1293,803.4161418,2
19829,9915,1298,598.7751383,1
19830,9915,1297,652.2027476,2
19831,9916,1291,1771.986086,1
19832,9916,1289,2668.933978,2
19833,9917,1295,822.8322517,1
19834,9917,1293,834.2817001,2
19835,9918,1295,880.1058768,1
19836,9918,1293,888.8170271,2
19837,9919,1301,1965.71074,1
19838,9919,1298,2688.363363,2
19839,9920,1293,1166.178561,1
19840,9920,1295,1176.225563,2
19841,9921,1293,1316.819914,1
19842,9921,1292,1333.465703,2
19843,9922,1298,586.117406,1
19844,9922,1297,650.1341282,2
19845,9923,1299,378.4897506,1
19846,9923,1300,502.7069207,2
19847,9924,1298,694.2311031,1
19848,9924,1295,738.4485032,2
19849,9925,1293,1614.646799,1
19850,9925,1292,1620.803687,2
19851,9926,1298,662.9311779,1
19852,9926,1297,716.0772389,2
19853,9927,1295,915.8481696,1
19854,9927,1293,920.6928859,2
19855,9928,1301,1764.978447,1
19856,9928,1298,2876.174815,2
19857,9929,1301,830.4824995,1
19858,9929,1298,3872.192488,2
19859,9930,1301,873.9197029,1
19860,9930,1298,3884.054343,2
19861,9931,1301,1061.673646,1
19862,9931,1298,3622.919415,2
19863,9932,1301,637.3702665,1
19864,9932,1306,4022.506441,2
19865,9933,1301,1133.428981,1
19866,9933,1298,3526.762191,2
19867,9934,1301,2059.049295,1
19868,9934,1298,2567.253426,2
19869,9935,1301,1235.839113,1
19870,9935,1298,3430.259105,2
19871,9936,1301,1316.379666,1
19872,9936,1298,3336.307669,2
19873,9937,1295,974.4762832,1
19874,9937,1293,976.0973835,2
19875,9938,1293,1362.470038,1
19876,9938,1295,1378.412236,2
19877,9939,1301,443.3688853,1
19878,9939,1306,3813.06393,2
19879,9940,1293,1222.728397,1
19880,9940,1295,1231.569461,2
19881,9941,1293,1704.713982,1
19882,9941,1292,1715.090618,2
19883,9942,1298,762.6815178,1
19884,9942,1295,799.9316856,2
19885,9943,1301,460.8152656,1
19886,9943,1306,3866.884766,2
19887,9944,1293,1034.750843,1
19888,9944,1295,1035.607974,2
19889,9945,1301,1403.557832,1
19890,9945,1298,3234.947031,2
19891,9946,1299,566.2309838,1
19892,9946,1300,739.4695703,2
19893,9947,1298,719.6287967,1
19894,9947,1297,771.7112231,2
19895,9948,1298,670.0839078,1
19896,9948,1297,733.3747092,2
19897,9949,1293,1416.095423,1
19898,9949,1292,1427.513989,2
19899,9950,1293,1099.179541,1
19900,9950,1295,1102.115275,2
19901,9951,1301,1648.479706,1
19902,9951,1298,2983.147462,2
19903,9952,1293,1419.263316,1
19904,9952,1295,1434.358191,2
19905,9953,1293,1450.175043,1
19906,9953,1292,1459.742661,2
19907,9954,1301,1486.613147,1
19908,9954,1298,3159.723903,2
19909,9955,1299,226.170899,1
19910,9955,1300,350.0276793,2
19911,9956,1291,1853.60353,1
19912,9956,1289,2770.845931,2
19913,9957,1298,889.2033823,1
19914,9957,1295,901.9659057,2
19915,9958,1293,1290.691527,1
19916,9958,1295,1299.991213,2
19917,9959,1301,2134.755564,1
19918,9959,1298,2520.088535,2
19919,9960,1298,828.8617657,1
19920,9960,1295,856.03137,2
19921,9961,1299,191.9686828,1
19922,9961,1300,320.3426017,2
19923,9962,1298,943.3938271,1
19924,9962,1295,944.465817,2
19925,9963,1301,764.4258668,1
19926,9963,1298,3904.08547,2
19927,9964,1298,780.8784345,1
19928,9964,1297,832.1722864,2
19929,9965,1293,1166.279653,1
19930,9965,1295,1170.693231,2
19931,9966,1301,343.4828084,1
19932,9966,1306,3719.008168,2
19933,9967,1301,545.6352749,1
19934,9967,1306,3915.210536,2
19935,9968,1293,1477.26174,1
19936,9968,1295,1491.155687,2
19937,9969,1301,604.2131412,1
19938,9969,1306,3947.57584,2
19939,9970,1295,978.1846326,1
19940,9970,1298,993.2773165,2
19941,9971,1293,1233.387512,1
19942,9971,1295,1239.477506,2
19943,9972,1299,399.3170387,1
19944,9972,1300,552.0273082,2
19945,9973,1293,1775.864964,1
19946,9973,1292,1784.909118,2
19947,9974,1298,744.0171435,1
19948,9974,1297,805.0561378,2
19949,9975,1295,1041.502703,1
19950,9975,1293,1054.35353,2
19951,9976,1293,1359.831405,1
19952,9976,1295,1368.364545,2
19953,9977,1301,1882.810262,1
19954,9977,1298,2758.975196,2
19955,9978,1301,366.2566189,1
19956,9978,1306,3774.296204,2
19957,9979,1301,1575.663996,1
19958,9979,1298,3060.307805,2
19959,9980,1298,846.7364528,1
19960,9980,1297,897.1439737,2
19961,9981,1295,1097.086989,1
19962,9981,1293,1106.825521,2
19963,9982,1293,1532.745514,1
19964,9982,1295,1545.697022,2
19965,9983,1298,787.0002991,1
19966,9983,1297,853.751807,2
19967,9984,1301,2186.558961,1
19968,9984,1298,2489.042676,2
19969,9985,1301,1050.657313,1
19970,9985,1298,3586.423484,2
19971,9986,1301,1777.611133,1
19972,9986,1298,2868.16262,2
19973,9987,1301,1141.91915,1
19974,9987,1298,3490.810225,2
19975,9988,1299,8.870976985,1
19976,9988,1300,219.1608244,2
19977,9989,1295,1158.585003,1
19978,9989,1293,1165.703518,2
19979,9990,1301,959.5038938,1
19980,9990,1298,3681.537611,2
19981,9991,1301,1238.585823,1
19982,9991,1298,3386.018978,2
19983,9992,1293,1711.167363,1
19984,9992,1292,1725.348602,2
19985,9993,1298,828.0905398,1
19986,9993,1297,894.808689,2
19987,9994,1298,856.437922,1
19988,9994,1297,916.4717625,2
19989,9995,1301,1964.62715,1
19990,9995,1298,2687.862608,2
19991,9996,1301,239.2809356,1
19992,9996,1306,3624.778751,2
19993,9997,1298,924.3187262,1
19994,9997,1297,975.1309179,2
19995,9998,1298,956.5783055,1
19996,9998,1297,1004.522447,2
19997,9999,1301,479.6628517,1
19998,9999,1306,3819.324216,2
19999,10000,1301,706.220396,1
20000,10000,1298,3934.698616,2
20001,10001,1298,999.4343435,1
20002,10001,1295,1031.123429,2
20003,10002,1293,1597.895994,1
20004,10002,1295,1611.064066,2
20005,10003,1295,1206.255384,1
20006,10003,1293,1210.415277,2
20007,10004,1301,1344.436263,1
20008,10004,1298,3294.223081,2
20009,10005,1293,1620.154115,1
20010,10005,1292,1634.793752,2
20011,10006,1293,1479.78829,1
20012,10006,1295,1487.383032,2
20013,10007,1298,901.1448122,1
20014,10007,1297,958.7932055,2
20015,10008,1299,0,1
20016,10008,1300,141.9914247,2
20017,10009,1298,1060.384607,1
20018,10009,1295,1078.178041,2
20019,10010,1301,265.430208,1
20020,10010,1306,3669.658262,2
20021,10011,1301,1690.254612,1
20022,10011,1298,2958.606631,2
20023,10012,1295,1265.555513,1
20024,10012,1293,1267.950287,2
20025,10013,1301,2214.620059,1
20026,10013,1298,2479.579543,2
20027,10014,1298,1117.7041,1
20028,10014,1295,1121.498976,2
20029,10015,1299,666.0985536,1
20030,10015,1300,759.0213377,2
20031,10016,1295,1337.678061,1
20032,10016,1293,1339.3874,2
20033,10017,1301,1427.345711,1
20034,10017,1298,3210.820907,2
20035,10018,1298,915.7396735,1
20036,10018,1297,982.5361609,2
20037,10019,1293,1658.356846,1
20038,10019,1295,1670.873853,2
20039,10020,1301,2004.540234,1
20040,10020,1298,2663.178157,2
20041,10021,1291,1973.687994,1
20042,10021,1305,2780.993434,2
20043,10022,1293,1554.074459,1
20044,10022,1295,1561.681819,2
20045,10023,1295,1168.255088,1
20046,10023,1298,1173.575567,2
20047,10024,1298,974.2688944,1
20048,10024,1297,1033.233786,2
20049,10025,1295,1402.274058,1
20050,10025,1293,1402.616324,2
20051,10026,1298,919.6397462,1
20052,10026,1297,982.9384806,2
20053,10027,1301,668.4850262,1
20054,10027,1306,3864.786464,2
20055,10028,1302,1886.401422,1
20056,10028,1293,1988.639334,2
20057,10029,1301,136.3522368,1
20058,10029,1306,3521.664601,2
20059,10030,1293,1438.192347,1
20060,10030,1295,1440.774559,2
20061,10031,1301,1503.278478,1
20062,10031,1298,3146.22688,2
20063,10032,1295,1218.662349,1
20064,10032,1293,1232.187033,2
20065,10033,1302,1686.09757,1
20066,10033,1293,1713.600577,2
20067,10034,1301,421.2421037,1
20068,10034,1306,3713.403363,2
20069,10035,1301,1768.395806,1
20070,10035,1298,2896.564678,2
20071,10036,1295,1284.253847,1
20072,10036,1293,1295.480209,2
20073,10037,1298,971.8067885,1
20074,10037,1297,1038.616347,2
20075,10038,1301,180.9418218,1
20076,10038,1306,3571.992147,2
20077,10039,1293,1610.210407,1
20078,10039,1295,1616.723373,2
20079,10040,1301,2249.022744,1
20080,10040,1298,2470.061686,2
20081,10041,1298,1153.908931,1
20082,10041,1295,1195.681138,2
20083,10042,1291,1985.92601,1
20084,10042,1305,2752.237516,2
20085,10043,1298,963.4231053,1
20086,10043,1297,1028.003323,2
20087,10044,1298,1077.647782,1
20088,10044,1297,1130.673403,2
20089,10045,1301,468.0326668,1
20090,10045,1306,3711.042911,2
20091,10046,1302,1659.086401,1
20092,10046,1303,1748.072486,2
20093,10047,1298,1034.297772,1
20094,10047,1297,1094.354622,2
20095,10048,1298,1088.830948,1
20096,10048,1297,1140.376677,2
20097,10049,1301,2062.963921,1
20098,10049,1298,2655.078249,2
20099,10050,1299,598.9408798,1
20100,10050,1300,669.8200506,2
20101,10051,1298,1191.731134,1
20102,10051,1295,1240.449802,2
20103,10052,1295,1347.212119,1
20104,10052,1293,1356.956111,2
20105,10053,1302,1734.499978,1
20106,10053,1303,1835.267533,2
20107,10054,1291,2052.839471,1
20108,10054,1305,2718.235552,2
20109,10055,1293,1552.55823,1
20110,10055,1295,1554.081367,2
20111,10056,1301,920.1837151,1
20112,10056,1298,3738.939437,2
20113,10057,1301,1008.482295,1
20114,10057,1298,3651.425801,2
20115,10058,1301,1568.586778,1
20116,10058,1298,3107.007411,2
20117,10059,1300,0,1
20118,10059,1299,141.9914247,2
20119,10060,1298,1190.800383,1
20120,10060,1295,1224.185696,2
20121,10061,1295,1386.103344,1
20122,10061,1293,1393.667437,2
20123,10062,1301,1101.764281,1
20124,10062,1298,3561.894738,2
20125,10063,1302,1574.234794,1
20126,10063,1303,1653.481539,2
20127,10064,1301,641.0017711,1
20128,10064,1306,3769.415589,2
20129,10065,1302,1616.878233,1
20130,10065,1303,1708.203923,2
20131,10066,1301,31.96071991,1
20132,10066,1306,3400.985751,2
20133,10067,1301,17.5006902,1
20134,10067,1306,3413.876296,2
20135,10068,1301,383.0672366,1
20136,10068,1306,3616.271853,2
20137,10069,1298,1247.501471,1
20138,10069,1295,1267.757502,2
20139,10070,1301,1208.623078,1
20140,10070,1298,3450.936029,2
20141,10071,1301,1824.400387,1
20142,10071,1298,2879.268125,2
20143,10072,1295,1440.071737,1
20144,10072,1293,1446.167208,2
20145,10073,1299,507.4670615,1
20146,10073,1300,556.916048,2
20147,10074,1302,1668.208395,1
20148,10074,1303,1769.440624,2
20149,10075,1301,2294.451176,1
20150,10075,1298,2480.598582,2
20151,10076,1302,1613.818484,1
20152,10076,1303,1709.344706,2
20153,10077,1295,1496.793523,1
20154,10077,1293,1501.812565,2
20155,10078,1301,120.6781189,1
20156,10078,1306,3462.572179,2
20157,10079,1301,1973.574875,1
20158,10079,1298,2827.169817,2
20159,10080,1298,1313.306452,1
20160,10080,1295,1324.612552,2
20161,10081,1302,1531.163787,1
20162,10081,1303,1613.8444,2
20163,10082,1301,2091.232279,1
20164,10082,1298,2655.869539,2
20165,10083,1302,1745.528792,1
20166,10083,1303,1854.83024,2
20167,10084,1301,1317.683884,1
20168,10084,1298,3369.700469,2
20169,10085,1302,1788.922188,1
20170,10085,1303,1900.846293,2
20171,10086,1302,1568.940208,1
20172,10086,1303,1662.065139,2
20173,10087,1302,1491.525189,1
20174,10087,1303,1552.214578,2
20175,10088,1301,1637.896831,1
20176,10088,1298,3080.127352,2
20177,10089,1298,1374.260093,1
20178,10089,1295,1375.999351,2
20179,10090,1299,359.3317198,1
20180,10090,1300,363.6599743,2
20181,10091,1299,661.0236189,1
20182,10091,1300,709.7416458,2
20183,10092,1300,22.49124741,1
20184,10092,1299,203.0502178,2
20185,10093,1302,1458.105189,1
20186,10093,1303,1522.277757,2
20187,10094,1295,1451.444363,1
20188,10094,1298,1452.769284,2
20189,10095,1302,1471.511645,1
20190,10095,1303,1553.133061,2
20191,10096,1301,630.7366325,1
20192,10096,1306,3681.260662,2
20193,10097,1302,1882.80008,1
20194,10097,1303,2000.686932,2
20195,10098,1301,0,1
20196,10098,1306,3321.379843,2
20197,10099,1302,1473.985652,1
20198,10099,1303,1558.945613,2
20199,10100,1301,1382.940727,1
20200,10100,1298,3315.665215,2
20201,10101,1302,1637.422758,1
20202,10101,1303,1744.378881,2
20203,10102,1301,1865.270014,1
20204,10102,1298,2881.872721,2
20205,10103,1302,1524.344742,1
20206,10103,1303,1619.773072,2
20207,10104,1299,697.7644859,1
20208,10104,1300,727.048877,2
20209,10105,1302,1430.751544,1
20210,10105,1303,1499.261053,2
20211,10106,1302,1440.139443,1
20212,10106,1303,1486.616062,2
20213,10107,1301,2308.963335,1
20214,10107,1298,2499.148726,2
20215,10108,1301,379.114326,1
20216,10108,1306,3517.655095,2
20217,10109,1291,2125.993444,1
20218,10109,1305,2607.863429,2
20219,10110,1302,1444.248436,1
20220,10110,1303,1527.54759,2
20221,10111,1300,504.5131292,1
20222,10111,1299,515.2134827,2
20223,10112,1301,2130.925953,1
20224,10112,1298,2682.107066,2
20225,10113,1301,115.4103114,1
20226,10113,1306,3368.566456,2
20227,10114,1299,649.2412028,1
20228,10114,1300,664.3806207,2
20229,10115,1302,1399.362526,1
20230,10115,1303,1449.578232,2
20231,10116,1299,788.2585817,1
20232,10116,1300,822.2182232,2
20233,10117,1302,1395.509226,1
20234,10117,1303,1469.779547,2
20235,10118,1301,1688.616298,1
20236,10118,1298,3074.717591,2
20237,10119,1299,722.705722,1
20238,10119,1300,739.1749429,2
20239,10120,1302,1431.131898,1
20240,10120,1303,1519.187397,2
20241,10121,1301,894.145349,1
20242,10121,1306,3792.541702,2
20243,10122,1301,988.0959039,1
20244,10122,1298,3722.240069,2
20245,10123,1302,1479.121391,1
20246,10123,1303,1576.999389,2
20247,10124,1301,1091.4564,1
20248,10124,1298,3631.868755,2
20249,10125,1302,1384.629361,1
20250,10125,1303,1460.961731,2
20251,10126,1302,1370.514231,1
20252,10126,1303,1425.137879,2
20253,10127,1302,1564.129105,1
20254,10127,1303,1672.276853,2
20255,10128,1298,1294.514118,1
20256,10128,1297,1350.960161,2
20257,10129,1299,835.3551305,1
20258,10129,1300,853.5506844,2
20259,10130,1301,1459.08419,1
20260,10130,1298,3293.933149,2
20261,10131,1300,538.5187423,1
20262,10131,1299,560.9659416,2
20263,10132,1301,1187.458024,1
20264,10132,1298,3532.69243,2
20265,10133,1301,1900.507974,1
20266,10133,1298,2890.685748,2
20267,10134,1301,29.15599013,1
20268,10134,1306,3223.881911,2
20269,10135,1302,1719.722949,1
20270,10135,1303,1836.766238,2
20271,10136,1302,1339.76895,1
20272,10136,1303,1398.750356,2
20273,10137,1301,630.5964675,1
20274,10137,1306,3588.399271,2
20275,10138,1299,893.6503802,1
20276,10138,1300,907.0073499,2
20277,10139,1301,2337.917741,1
20278,10139,1298,2525.766986,2
20279,10140,1302,1353.715306,1
20280,10140,1303,1436.942101,2
20281,10141,1291,2201.431912,1
20282,10141,1305,2581.408284,2
20283,10142,1302,1445.012312,1
20284,10142,1303,1545.859485,2
20285,10143,1298,1272.68999,1
20286,10143,1297,1338.426144,2
20287,10144,1298,1293.131921,1
20288,10144,1297,1357.142349,2
20289,10145,1302,1375.551915,1
20290,10145,1303,1466.334035,2
20291,10146,1301,379.8770625,1
20292,10146,1306,3415.265193,2
20293,10147,1298,1281.956319,1
20294,10147,1297,1348.592069,2
20295,10148,1301,2147.242517,1
20296,10148,1298,2704.037016,2
20297,10149,1301,1608.582336,1
20298,10149,1298,3259.694105,2
20299,10150,1302,1563.651844,1
20300,10150,1303,1675.830381,2
20301,10151,1301,1731.846113,1
20302,10151,1298,3089.318463,2
20303,10152,1298,1291.424397,1
20304,10152,1297,1358.703399,2
20305,10153,1298,1363.649518,1
20306,10153,1297,1419.119966,2
20307,10154,1301,1275.993473,1
20308,10154,1298,3487.309168,2
20309,10155,1300,424.8389013,1
20310,10155,1299,495.3032107,2
20311,10156,1300,559.2358931,1
20312,10156,1299,590.5684282,2
20313,10157,1302,1294.856013,1
20314,10157,1303,1357.562168,2
20315,10158,1291,2226.414412,1
20316,10158,1305,2597.185353,2
20317,10159,1301,1678.167753,1
20318,10159,1298,3212.628311,2
20319,10160,1301,146.0251598,1
20320,10160,1306,3262.224346,2
20321,10161,1302,1282.431811,1
20322,10161,1303,1350.2306,2
20323,10162,1304,1410.854806,1
20324,10162,1298,1413.363036,2
20325,10163,1302,1376.043696,1
20326,10163,1303,1477.63381,2
20327,10164,1302,1679.647631,1
20328,10164,1303,1799.087309,2
20329,10165,1302,1253.492671,1
20330,10165,1303,1325.498756,2
20331,10166,1301,1504.629886,1
20332,10166,1298,3291.970659,2
20333,10167,1301,1929.802803,1
20334,10167,1298,2931.566428,2
20335,10168,1301,127.7254371,1
20336,10168,1306,3123.862633,2
20337,10169,1298,1378.557007,1
20338,10169,1297,1443.04833,2
20339,10170,1301,638.885609,1
