OBJECTID,IN_FID,Near_exp_dist,Near_exp_rank,Near_dest,Near_dst_rank
222,103,112.5483079,1,25.98334369,2
223,104,123.0052654,1,0,1
224,104,123.0052654,1,25.23668108,2
225,107,171.6264464,1,0,1
226,107,177.121645,2,13.37498668,2
227,108,119.9295161,1,0,1
228,108,119.9295161,1,13.37498668,2
229,109,0,1,0,1
230,109,6.374171901,2,6.374171901,2
231,110,0,1,0,1
232,110,23.37195488,2,23.37195488,2
233,111,0,1,0,1
234,111,105.0915774,2,15.76397074,2
235,112,38.10204566,1,0,1
236,112,107.9549302,2,14.17479241,2
237,113,15.76397074,1,0,1
238,113,105.3352707,2,14.17479241,2
239,114,20.32326255,1,0,1
240,114,20.32326255,1,20.32326255,2
241,115,0,1,0,1
242,115,6.374171901,2,6.374171901,2
243,118,115.2819697,1,0,1
244,118,132.4591413,2,26.58458836,2
245,119,15.91917283,1,0,1
246,119,15.91917283,1,15.91917283,2
247,120,0,1,0,1
248,120,22.9984723,2,22.9984723,2
249,121,0,1,0,1
250,121,23.37195488,2,23.37195488,2
251,122,23.86792152,1,0,1
252,122,164.7436844,2,23.86792152,2
253,123,0,1,0,1
254,123,12.97194136,2,12.97194136,2
255,124,0,1,0,1
256,124,126.4437838,2,23.86792152,2
257,125,32.39091036,1,0,1
258,125,63.95412636,2,32.39091036,2
259,126,0,1,0,1
260,126,25.72704326,2,25.72704326,2
261,127,20.9027423,1,0,1
262,127,20.9027423,1,20.9027423,2
263,128,37.44058667,1,0,1
264,128,102.1540585,2,37.44058667,2
265,129,30.97292796,1,0,1
266,129,41.75931138,2,30.97292796,2
267,130,0,1,0,1
268,130,68.92226568,2,68.92226568,2
269,131,20.90391348,1,0,1
270,131,20.90391348,1,20.90391348,2
271,132,0,1,0,1
272,132,12.97194136,2,12.97194136,2
273,135,103.8038974,1,0,1
274,135,123.9237313,2,17.38823377,2
275,136,0,1,0,1
276,136,41.87999182,2,10.40105433,2
277,137,130.9814213,1,0,1
278,137,213.3086553,2,77.27741237,2
279,138,0,1,0,1
280,138,7.350082404,2,7.350082404,2
281,139,0,1,0,1
282,139,29.46749119,2,29.46749119,2
283,140,0,1,0,1
284,140,95.59186061,2,37.44058667,2
285,141,69.83623765,1,0,1
286,141,177.6069363,2,17.38823377,2
287,142,0,1,0,1
288,142,73.75773157,2,23.0124134,2
289,143,23.0124134,1,0,1
290,143,61.14878317,2,23.0124134,2
291,144,111.759335,1,0,1
292,144,126.4642816,2,83.00937127,2
293,145,0,1,0,1
294,145,126.4437838,2,69.83623765,2
295,148,0,1,0,1
296,148,18.78115737,2,18.78115737,2
297,149,10.40105433,1,0,1
298,149,24.71789559,2,10.40105433,2
299,150,40.737778,1,0,1
300,150,57.89362118,2,40.737778,2
301,151,0,1,0,1
302,151,10.31400992,2,10.31400992,2
303,152,0,1,0,1
304,152,18.78115737,2,18.78115737,2
305,153,0,1,0,1
306,153,70.91122116,2,70.91122116,2
307,154,26.65842476,1,0,1
308,154,32.12911332,2,26.65842476,2
309,155,0,1,0,1
310,155,10.31400992,2,10.31400992,2
311,156,0,1,0,1
312,156,58.91425225,2,58.91425225,2
313,157,0,1,0,1
314,157,13.31185628,2,13.31185628,2
315,158,230.2111586,1,0,1
316,158,376.2774128,2,230.2111586,2
317,159,0,1,0,1
318,159,49.1066329,2,32.12911332,2
319,160,0,1,0,1
320,160,13.31185628,2,13.31185628,2
321,161,96.94777895,1,0,1
322,161,125.2849611,2,16.26646435,2
323,162,158.4407243,1,0,1
324,162,189.1017366,2,16.26646435,2
325,163,408.7973202,1,0,1
326,163,423.1861083,2,263.646189,2
327,164,127.7934534,1,0,1
328,164,199.916319,2,4.157181525,2
329,165,166.593418,1,0,1
330,165,232.6165865,2,4.157181525,2
331,166,252.2376592,1,0,1
332,166,316.4539001,2,45.82631513,2
333,167,412.8047985,1,0,1
334,167,416.4834071,2,35.50536967,2
335,168,436.0731931,1,0,1
336,168,468.3319581,2,9.431573435,2
337,169,170.4467508,1,0,1
338,169,218.6102962,2,90.925309,2
339,170,464.5848818,1,0,1
340,170,506.7881823,2,9.431573435,2
341,171,513.9334705,1,0,1
342,171,566.8810526,2,21.83082687,2
343,172,61.27823051,1,0,1
344,172,104.7830595,2,61.27823051,2
345,173,0,1,0,1
346,173,20.12478218,2,20.12478218,2
347,174,233.7849766,1,0,1
348,174,465.0389839,2,37.11269512,2
349,175,0,1,0,1
350,175,70.02559361,2,70.02559361,2
351,176,107.7395543,1,0,1
352,176,444.3928967,2,15.07475623,2
353,177,0,1,0,1
354,177,10.43587626,2,10.43587626,2
355,178,125.9305017,1,0,1
356,178,485.0836082,2,22.22650504,2
357,179,460.5049644,1,0,1
358,179,497.999977,2,38.59296626,2
359,180,235.4530063,1,0,1
360,180,495.1217722,2,72.00867362,2
361,181,128.4934765,1,0,1
362,181,395.9248524,2,15.07475623,2
363,182,88.4684215,1,0,1
364,182,442.4440714,2,22.22650504,2
365,183,0,1,0,1
366,183,10.43587626,2,10.43587626,2
367,184,586.1716477,1,0,1
368,184,655.9583336,2,37.49463786,2
369,185,131.3902395,1,0,1
370,185,299.2820518,2,32.38672532,2
371,186,393.9400724,1,0,1
372,186,398.2767147,2,28.36403783,2
373,187,0,1,0,1
374,187,12.19473863,2,12.19473863,2
375,188,0,1,0,1
376,188,33.25359325,2,33.25359325,2
377,189,0,1,0,1
378,189,320.2625084,2,54.93274713,2
379,190,502.5582497,1,0,1
380,190,516.2426015,2,13.14045973,2
381,191,54.93274713,1,0,1
382,191,290.6673421,2,54.93274713,2
383,192,307.8545357,1,0,1
384,192,315.2997073,2,28.36403783,2
385,193,460.5533848,1,0,1
386,193,543.0267656,2,13.14045973,2
387,194,0,1,0,1
388,194,24.39593387,2,24.39593387,2
389,195,0.746732473,1,0,1
390,195,95.40945388,2,0.746732473,2
391,196,139.7259641,1,0,1
392,196,201.6034893,2,17.84428935,2
393,197,0,1,0,1
394,197,9.184218009,2,0.746732473,2
395,198,28.67235097,1,0,1
396,198,47.27980031,2,28.67235097,2
397,199,0,1,0,1
398,199,17.05327472,2,17.05327472,2
399,200,56.24619591,1,0,1
400,200,87.89195052,2,30.65240904,2
401,201,0,1,0,1
402,201,9.184218009,2,6.036730608,2
403,202,6.036730608,1,0,1
404,202,8.644196723,2,6.036730608,2
405,203,283.1924004,1,0,1
406,203,350.6829789,2,17.97451364,2
407,204,319.0239269,1,0,1
408,204,369.0712633,2,17.97451364,2
409,205,333.1323525,1,0,1
410,205,338.4640147,2,40.83364917,2
411,206,46.66094637,1,0,1
412,206,140.0319436,2,17.84428935,2
413,207,196.8693422,1,0,1
414,207,262.6227284,2,23.21503565,2
415,208,0,1,0,1
416,208,17.05327472,2,17.05327472,2
417,209,33.18253992,1,0,1
418,209,105.9072661,2,33.18253992,2
419,210,93.42275383,1,0,1
420,210,137.0719303,2,93.42275383,2
421,211,37.28736566,1,0,1
422,211,72.84617038,2,25.75108247,2
423,212,63.63007318,1,0,1
424,212,136.1882307,2,23.21503565,2
425,213,0,1,0,1
426,213,36.14874754,2,34.92252926,2
427,214,4.76540999,1,0,1
428,214,69.79951937,2,4.76540999,2
429,215,0,1,0,1
430,215,8.229044016,2,8.229044016,2
431,216,0,1,0,1
432,216,48.68724746,2,48.68724746,2
433,217,0,1,0,1
434,217,22.38545459,2,22.38545459,2
435,218,6.730614966,1,0,1
436,218,34.92252926,2,6.730614966,2
437,219,0,1,0,1
438,219,8.57368921,2,1.156975865,2
439,220,1.156975865,1,0,1
440,220,10.93484018,2,1.156975865,2
441,221,83.88583977,1,0,1
442,221,99.88404567,2,39.04683653,2
443,222,21.95924045,1,0,1
444,222,44.1734295,2,21.95924045,2
445,223,0,1,0,1
446,223,27.00338254,2,20.03909413,2
447,224,0,1,0,1
448,224,14.54334282,2,6.730614966,2
449,225,0,1,0,1
450,225,8.229044016,2,8.229044016,2
451,226,0,1,0,1
452,226,8.57368921,2,8.57368921,2
453,227,152.4937444,1,0,1
454,227,493.0556875,2,71.11557728,2
455,228,18.88310714,1,0,1
456,228,76.91387243,2,18.88310714,2
457,229,0,1,0,1
458,229,27.00338254,2,19.27839273,2
459,230,106.3270233,1,0,1
460,230,390.0885654,2,37.37280409,2
461,231,63.96041594,1,0,1
462,231,74.28538496,2,63.96041594,2
463,232,19.27839273,1,0,1
464,232,20.03909413,2,19.27839273,2
465,233,52.45398142,1,0,1
466,233,366.0443058,2,1.703414623,2
467,234,0,1,0,1
468,234,13.91402632,2,13.91402632,2
469,235,0,1,0,1
470,235,14.54334282,2,14.54334282,2
471,236,0,1,0,1
472,236,18.96254496,2,18.88310714,2
473,237,110.6860123,1,0,1
474,237,345.1524219,2,1.703414623,2
475,238,0,1,0,1
476,238,396.5432133,2,52.45398142,2
477,239,0,1,0,1
478,239,16.98458864,2,16.98458864,2
479,240,0,1,0,1
480,240,60.33797721,2,60.33797721,2
481,241,0,1,0,1
482,241,55.92554975,2,55.92554975,2
483,242,0,1,0,1
484,242,158.822903,2,158.822903,2
485,243,0,1,0,1
486,243,18.96254496,2,2.053687247,2
487,244,2.053687247,1,0,1
488,244,15.51535711,2,2.053687247,2
489,245,0,1,0,1
490,245,27.05816042,2,15.51535711,2
491,246,55.82637361,1,0,1
492,246,330.0403043,2,16.93759326,2
493,247,24.81324965,1,0,1
494,247,323.2811518,2,17.45340757,2
495,248,0,1,0,1
496,248,10.39573993,2,10.39573993,2
497,249,0,1,0,1
498,249,98.58046991,2,55.90619583,2
499,250,103.7087583,1,0,1
500,250,251.7890945,2,20.31901001,2
501,251,84.06803734,1,0,1
502,251,336.3055524,2,16.51883383,2
503,252,13.32498081,1,0,1
504,252,360.3273714,2,13.32498081,2
505,253,0,1,0,1
506,253,396.5432133,2,13.32498081,2
507,254,0,1,0,1
508,254,10.39573993,2,10.39573993,2
509,255,31.14203389,1,0,1
510,255,90.38182112,2,22.18089942,2
511,256,120.8325309,1,0,1
512,256,212.8880998,2,120.8325309,2
513,257,0,1,0,1
514,257,21.87551516,2,21.87551516,2
515,258,45.30608773,1,0,1
516,258,72.40063169,2,45.30608773,2
517,259,105.3483006,1,0,1
518,259,214.7619738,2,20.31901001,2
519,260,102.6823046,1,0,1
520,260,103.7656804,2,22.18089942,2
521,261,136.6799836,1,0,1
522,261,268.9338885,2,8.415433746,2
523,262,117.4296908,1,0,1
524,262,204.047028,2,79.63708168,2
525,263,196.0846515,1,0,1
526,263,322.5516799,2,8.415433746,2
527,264,0,1,0,1
528,264,34.39733789,2,34.39733789,2
529,265,0,1,0,1
530,265,34.39733789,2,34.39733789,2
531,266,200.914451,1,0,1
532,266,211.1897942,2,87.57705486,2
533,267,0,1,0,1
534,267,21.87551516,2,21.87551516,2
535,268,17.67864224,1,0,1
536,268,245.7563973,2,17.67864224,2
537,269,65.15789435,1,0,1
538,269,197.0630313,2,29.29767282,2
539,270,117.1968469,1,0,1
540,270,118.5296087,2,55.66606084,2
541,271,0,1,0,1
542,271,15.37626115,2,15.37626115,2
543,272,98.15370826,1,0,1
544,272,158.1457622,2,23.08159904,2
545,273,41.08594673,1,0,1
546,273,113.4761976,2,23.08159904,2
547,274,0,1,0,1
548,274,13.35044635,2,13.35044635,2
549,275,0,1,0,1
550,275,79.44109443,2,8.188020601,2
551,276,0,1,0,1
552,276,13.35044635,2,13.35044635,2
553,277,0,1,0,1
554,277,117.2472899,2,17.67864224,2
555,278,0,1,0,1
556,278,42.29320927,2,42.29320927,2
557,279,321.3255227,1,0,1
558,279,349.2821105,2,84.17271534,2
559,280,213.3445157,1,0,1
560,280,227.4542442,2,74.42691118,2
561,281,322.6201829,1,0,1
562,281,498.251612,2,86.12838989,2
563,282,8.188020601,1,0,1
564,282,74.93137965,2,8.188020601,2
565,283,21.1479179,1,0,1
566,283,113.7245924,2,21.1479179,2
567,284,146.1664047,1,0,1
568,284,209.9577499,2,76.59401229,2
569,285,116.2884247,1,0,1
570,285,185.1822022,2,17.64584194,2
571,286,27.6487372,1,0,1
572,286,79.2195899,2,27.6487372,2
573,287,56.91087808,1,0,1
574,287,118.7715887,2,55.66606084,2
575,288,307.0562986,1,0,1
576,288,409.7523182,2,15.5307516,2
577,289,209.9426982,1,0,1
578,289,288.2725026,2,17.64584194,2
579,290,182.8276688,1,0,1
580,290,220.0959,2,55.84691327,2
581,291,80.41141229,1,0,1
582,291,156.7584838,2,7.481437574,2
583,292,282.751694,1,0,1
584,292,363.0243218,2,50.38123855,2
585,293,68.24581586,1,0,1
586,293,122.093672,2,7.481437574,2
587,294,67.90672436,1,0,1
588,294,94.8526503,2,19.22662149,2
589,295,109.8081699,1,0,1
590,295,112.735512,2,21.45392295,2
591,296,415.131567,1,0,1
592,296,421.436416,2,15.5307516,2
593,297,49.17250159,1,0,1
594,297,91.72063527,2,19.22662149,2
595,298,331.8842654,1,0,1
596,298,420.2680592,2,50.38123855,2
597,299,0,1,0,1
598,299,71.03486825,2,27.6487372,2
599,300,350.8587196,1,0,1
600,300,443.245253,2,14.40736549,2
601,301,307.8024293,1,0,1
602,301,476.9936907,2,14.40736549,2
603,302,399.9788548,1,0,1
604,302,437.7761195,2,28.48961989,2
605,402,0,1,0,1
606,402,0,1,0,1
607,403,0,1,0,1
608,403,0,1,0,1
609,477,0,1,0,1
610,477,0,1,0,1
611,478,0,1,0,1
612,478,0,1,0,1
613,490,0,1,0,1
614,490,0,1,0,1
615,491,0,1,0,1
616,491,0,1,0,1
617,503,0,1,0,1
618,503,0,1,0,1
619,504,0,1,0,1
620,504,0,1,0,1
621,803,0,1,0,1
622,803,0,1,0,1
623,303,0,1,0,1
624,303,15.88342836,2,15.88342836,2
625,304,0,1,0,1
626,304,117.2472899,2,95.44151692,2
627,305,209.0849499,1,0,1
628,305,406.478139,2,112.3962289,2
629,306,182.2650457,1,0,1
630,306,364.6019417,2,75.97622058,2
631,307,0,1,0,1
632,307,23.23549146,2,23.23549146,2
633,308,0,1,0,1
634,308,38.82269154,2,15.62555847,2
635,309,109.6814734,1,0,1
636,309,232.17794,2,21.45392295,2
637,310,35.86819371,1,0,1
638,310,120.1084018,2,25.24455033,2
639,311,0,1,0,1
640,311,38.82269154,2,13.93580212,2
641,312,142.1507956,1,0,1
642,312,152.7825171,2,25.24455033,2
643,313,13.93580212,1,0,1
644,313,15.62555847,2,13.93580212,2
645,314,0,1,0,1
646,314,15.88342836,2,15.88342836,2
647,315,134.1668242,1,0,1
648,315,364.0120295,2,134.1668242,2
649,316,180.6390699,1,0,1
650,316,190.204172,2,22.24541534,2
651,317,26.51506237,1,0,1
652,317,199.7988757,2,10.22752735,2
653,318,142.0408003,1,0,1
654,318,204.494099,2,16.86592954,2
655,319,165.2177806,1,0,1
656,319,216.188284,2,25.30431773,2
657,320,0,1,0,1
658,320,21.81704334,2,21.81704334,2
659,321,0,1,0,1
660,321,15.57113378,2,15.57113378,2
661,322,118.4889373,1,0,1
662,322,133.3833643,2,80.16750624,2
663,323,81.15809215,1,0,1
664,323,244.0331075,2,75.97622058,2
665,324,0,1,0,1
666,324,36.2623443,2,36.2623443,2
667,325,0,1,0,1
668,325,15.57113378,2,15.57113378,2
669,326,23.1179442,1,0,1
670,326,205.4079206,2,10.22752735,2
671,327,0,1,0,1
672,327,253.8601862,2,23.1179442,2
673,328,278.9455026,1,0,1
674,328,347.7938253,2,35.02970596,2
675,329,71.39862218,1,0,1
676,329,167.2002762,2,24.57393038,2
677,330,146.2313127,1,0,1
678,330,153.8781339,2,27.99670213,2
679,331,5.512349158,1,0,1
680,331,57.23939759,2,5.512349158,2
681,332,39.38191718,1,0,1
682,332,56.11320531,2,39.38191718,2
683,333,95.44151692,1,0,1
684,333,363.1842019,2,86.54635408,2
685,334,196.9721296,1,0,1
686,334,416.1931287,2,34.32560833,2
687,335,0,1,0,1
688,335,27.86934279,2,27.86934279,2
689,336,56.88197128,1,0,1
690,336,201.9465999,2,16.86592954,2
691,337,125.0375531,1,0,1
692,337,131.2507339,2,22.24541534,2
693,338,112.7286245,1,0,1
694,338,131.5590915,2,11.96731948,2
695,339,220.8849926,1,0,1
696,339,281.3630963,2,33.71253955,2
697,340,0,1,0,1
698,340,27.86934279,2,27.86934279,2
699,341,12.75217324,1,0,1
700,341,25.77618333,2,12.75217324,2
701,342,110.7149412,1,0,1
702,342,119.8325586,2,11.96731948,2
703,343,0,1,0,1
704,343,11.12173941,2,5.512349158,2
705,344,0,1,0,1
706,344,17.508381,2,17.508381,2
707,345,285.9678122,1,0,1
708,345,500.5103337,2,62.14431147,2
709,346,285.5619883,1,0,1
710,346,442.88764,2,8.693456509,2
711,347,139.2549486,1,0,1
712,347,213.0151254,2,19.01719752,2
713,348,293.8369788,1,0,1
714,348,554.6309725,2,21.75859691,2
715,349,0,1,0,1
716,349,11.12173941,2,11.12173941,2
717,350,262.266449,1,0,1
718,350,436.7669248,2,9.97450386,2
719,351,316.425006,1,0,1
720,351,430.1119387,2,8.693456509,2
721,352,0,1,0,1
722,352,127.5707541,2,39.98364228,2
723,353,314.0992492,1,0,1
724,353,418.4407455,2,9.97450386,2
725,354,0,1,0,1
726,354,253.8601862,2,56.88197128,2
727,355,124.4990873,1,0,1
728,355,137.1308019,2,36.133035,2
729,356,13.15453841,1,0,1
730,356,135.1483422,2,13.15453841,2
731,357,39.98364228,1,0,1
732,357,232.9150714,2,34.6526577,2
733,358,243.2927745,1,0,1
734,358,264.5158668,2,33.71253955,2
735,359,13.20027075,1,0,1
736,359,30.27526391,2,13.20027075,2
737,360,122.948831,1,0,1
738,360,138.8811016,2,15.80090331,2
739,361,28.37855279,1,0,1
740,361,126.4966062,2,19.01719752,2
741,362,186.1585796,1,0,1
742,362,540.9532375,2,61.62558913,2
743,363,0,1,0,1
744,363,17.508381,2,17.508381,2
745,364,142.6173033,1,0,1
746,364,145.6226809,2,23.94600161,2
747,365,83.46665491,1,0,1
748,365,146.933701,2,71.84528601,2
749,366,351.2761769,1,0,1
750,366,376.9806212,2,15.85294542,2
751,367,0,1,0,1
752,367,124.2645652,2,13.15453841,2
753,368,399.6933265,1,0,1
754,368,411.9780044,2,45.94943331,2
755,369,9.712809888,1,0,1
756,369,119.8430586,2,9.712809888,2
757,370,9.892247059,1,0,1
758,370,27.00006077,2,9.892247059,2
759,371,0,1,0,1
760,371,17.73115035,2,9.892247059,2
761,372,310.2580523,1,0,1
762,372,324.9777644,2,13.29210407,2
763,373,147.7262114,1,0,1
764,373,428.252767,2,32.38611521,2
765,374,272.0475036,1,0,1
766,374,342.7585594,2,9.403911516,2
767,375,271.973608,1,0,1
768,375,459.6299428,2,21.75859691,2
769,376,340.0809271,1,0,1
770,376,359.425781,2,45.94943331,2
771,377,84.2906744,1,0,1
772,377,364.0169391,2,32.38611521,2
773,378,320.9803464,1,0,1
774,378,329.2202731,2,9.403911516,2
775,379,17.04594079,1,0,1
776,379,86.47180856,2,17.04594079,2
777,380,368.7305199,1,0,1
778,380,403.1973105,2,74.55746036,2
779,381,0,1,0,1
780,381,20.81944933,2,19.11874396,2
781,382,358.7245865,1,0,1
782,382,395.1496937,2,60.59099839,2
783,383,0,1,0,1
784,383,17.73115035,2,17.73115035,2
785,384,320.9872771,1,0,1
786,384,367.3996511,2,23.2225151,2
787,385,0,1,0,1
788,385,17.0640253,2,17.04594079,2
789,386,0,1,0,1
790,386,62.82095801,2,9.712809888,2
791,387,0,1,0,1
792,387,35.09402523,2,35.09402523,2
793,388,0,1,0,1
794,388,20.35996769,2,20.35996769,2
795,389,0,1,0,1
796,389,31.13241129,2,31.13241129,2
797,390,167.2965273,1,0,1
798,390,180.7396634,2,24.61054413,2
799,391,223.0748529,1,0,1
800,391,322.3547133,2,31.16064326,2
801,392,19.11874396,1,0,1
802,392,108.0630631,2,19.11874396,2
803,393,0,1,0,1
804,393,34.01180756,2,34.01180756,2
805,394,7.800286774,1,0,1
806,394,7.800286774,1,7.800286774,2
807,395,58.09531514,1,0,1
808,395,108.2528018,2,58.09531514,2
809,396,277.1910973,1,0,1
810,396,426.1227838,2,8.526741391,2
811,397,0,1,0,1
812,397,35.09402523,2,35.09402523,2
813,398,259.5172139,1,0,1
814,398,325.719337,2,14.90688193,2
815,399,0,1,0,1
816,399,17.0640253,2,17.0640253,2
817,400,113.3333938,1,0,1
818,400,129.4037414,2,43.23169929,2
819,401,239.9492267,1,0,1
820,401,389.7192144,2,14.90688193,2
821,404,44.04400044,1,0,1
822,404,73.03660655,2,44.04400044,2
823,405,94.11297638,1,0,1
824,405,149.3857763,2,73.259967,2
825,406,86.38263434,1,0,1
826,406,213.5581231,2,13.59447756,2
827,407,0,1,0,1
828,407,491.6056669,2,12.27282833,2
829,408,12.27282833,1,0,1
830,408,577.9677582,2,12.27282833,2
831,409,69.76277367,1,0,1
832,409,163.0858603,2,8.75367101,2
833,410,63.94987321,1,0,1
834,410,154.6846199,2,5.742321139,2
835,411,209.0008639,1,0,1
836,411,451.1921306,2,8.526741391,2
837,412,0,1,0,1
838,412,31.13241129,2,31.13241129,2
839,413,0,1,0,1
840,413,33.3977247,2,33.3977247,2
841,414,299.984873,1,0,1
842,414,362.5893296,2,31.39411037,2
843,415,147.4460982,1,0,1
844,415,230.8651113,2,8.75367101,2
845,416,210.9823709,1,0,1
846,416,304.1573761,2,26.50944417,2
847,417,104.7345886,1,0,1
848,417,109.0949772,2,104.7345886,2
849,418,291.1013172,1,0,1
850,418,451.9677343,2,40.75637988,2
851,419,338.1653741,1,0,1
852,419,338.3375156,2,12.27266727,2
853,420,31.61449839,1,0,1
854,420,185.6909348,2,5.742321139,2
855,421,211.0115882,1,0,1
856,421,409.1433297,2,12.95117177,2
857,422,188.6803755,1,0,1
858,422,464.1649864,2,12.95117177,2
859,423,218.6974583,1,0,1
860,423,250.0402281,2,6.8440197,2
861,424,299.2058883,1,0,1
862,424,364.0977672,2,12.27266727,2
863,425,193.9928866,1,0,1
864,425,240.8231175,2,6.8440197,2
865,426,143.0571748,1,0,1
866,426,170.438387,2,30.57764847,2
867,427,97.93257211,1,0,1
868,427,295.020926,2,97.93257211,2
869,428,117.7790345,1,0,1
870,428,136.6674813,2,43.23169929,2
871,429,0,1,0,1
872,429,39.65460653,2,39.65460653,2
873,430,262.5356578,1,0,1
874,430,354.865697,2,26.50944417,2
875,431,0,1,0,1
876,431,33.3977247,2,21.26987139,2
877,432,87.46734026,1,0,1
878,432,348.613575,2,42.11829566,2
879,433,219.3553194,1,0,1
880,433,226.6445286,2,30.60728277,2
881,434,5.625234055,1,0,1
882,434,69.79705353,2,5.625234055,2
883,435,0,1,0,1
884,435,142.3776891,2,31.61449839,2
885,436,21.26987139,1,0,1
886,436,48.92357025,2,21.26987139,2
887,437,0,1,0,1
888,437,40.51254236,2,40.51254236,2
889,438,67.30860806,1,0,1
890,438,67.30860806,1,67.30860806,2
891,439,0,1,0,1
892,439,39.65460653,2,39.65460653,2
893,440,0,1,0,1
894,440,56.20576135,2,56.20576135,2
895,441,151.9860388,1,0,1
896,441,160.0022196,2,128.6509169,2
897,442,0,1,0,1
898,442,55.18536166,2,2.046846742,2
899,443,384.2400926,1,0,1
900,443,399.5678354,2,38.45038529,2
901,444,228.4120939,1,0,1
902,444,234.5723935,2,30.60728277,2
903,445,281.204703,1,0,1
904,445,292.46033,2,69.94753402,2
905,446,268.8444159,1,0,1
906,446,343.2454071,2,23.07213018,2
907,447,2.046846742,1,0,1
908,447,63.21352715,2,2.046846742,2
909,448,32.21231559,1,0,1
910,448,39.83161323,2,29.09886367,2
911,449,161.9584229,1,0,1
912,449,223.0803526,2,6.63638344,2
913,450,129.1195451,1,0,1
914,450,345.4290664,2,79.01170998,2
915,451,0,1,0,1
916,451,56.20576135,2,56.20576135,2
917,452,94.77694675,1,0,1
918,452,514.987201,2,17.07525281,2
919,453,0,1,0,1
920,453,87.84098683,2,40.15658346,2
921,454,93.78569062,1,0,1
922,454,198.8538072,2,5.955189495,2
923,455,245.3790512,1,0,1
924,455,348.5949812,2,6.592393255,2
925,456,0,1,0,1
926,456,180.2617825,2,97.93257211,2
927,457,181.6714326,1,0,1
928,457,286.9255734,2,7.288087749,2
929,458,898.0000021,1,0,1
930,458,1355.862667,2,2.847976737,2
931,459,0,1,0,1
932,459,491.6056669,2,28.26178215,2
933,460,0,1,0,1
934,460,37.60440394,2,37.60440394,2
935,461,365.8102361,1,0,1
936,461,366.3975221,2,38.45038529,2
937,462,907.0975663,1,0,1
938,462,1363.539687,2,2.847976737,2
939,463,0,1,0,1
940,463,131.4143383,2,131.4143383,2
941,464,0,1,0,1
942,464,55.18536166,2,32.21231559,2
943,465,469.8935095,1,0,1
944,465,883.1820405,2,8.589929314,2
945,466,21.53346427,1,0,1
946,466,40.15658346,2,21.53346427,2
947,467,0,1,0,1
948,467,70.28550002,2,70.28550002,2
949,468,53.457449,1,0,1
950,468,91.17348577,2,7.305278941,2
951,469,55.83359282,1,0,1
952,469,196.5017713,2,5.706422892,2
953,470,0,1,0,1
954,470,145.8559821,2,53.457449,2
955,471,206.9680686,1,0,1
956,471,333.9501798,2,6.288491491,2
957,472,145.8737437,1,0,1
958,472,277.546449,2,7.025729057,2
959,473,0,1,0,1
960,473,59.62554177,2,21.53346427,2
961,474,304.3406637,1,0,1
962,474,539.5369942,2,70.78965079,2
963,475,28.26178215,1,0,1
964,475,412.4066205,2,17.07525281,2
965,476,537.7666958,1,0,1
966,476,930.0369324,2,8.589929314,2
967,479,957.1253896,1,0,1
968,479,1376.386612,2,23.55951951,2
969,480,187.3968995,1,0,1
970,480,212.3830409,2,35.99133722,2
971,481,75.8625569,1,0,1
972,481,75.8625569,1,15.52771642,2
973,482,1032.813082,1,0,1
974,482,1428.188881,2,8.235161062,2
975,483,182.4578261,1,0,1
976,483,212.0181509,2,31.78987756,2
977,484,0,1,0,1
978,484,180.2617825,2,71.57111221,2
979,485,65.24427362,1,0,1
980,485,104.8707871,2,39.18964974,2
981,486,1099.66375,1,0,1
982,486,1475.593912,2,5.844005885,2
983,487,18.25156914,1,0,1
984,487,75.60704337,2,7.305278941,2
985,488,384.131122,1,0,1
986,488,506.014555,2,14.2061184,2
987,489,79.01059538,1,0,1
988,489,79.01059538,1,8.736022747,2
989,492,56.95344155,1,0,1
990,492,175.1294067,2,5.706422892,2
991,493,192.3399877,1,0,1
992,493,328.2312799,2,6.288491491,2
993,494,136.0009756,1,0,1
994,494,264.5458118,2,7.016318687,2
995,495,391.2864088,1,0,1
996,495,484.8888514,2,14.2061184,2
997,496,1239.241292,1,0,1
998,496,1544.985973,2,4.154340611,2
999,497,139.7806339,1,0,1
1000,497,229.8504812,2,45.73881726,2
1001,498,1264.799827,1,0,1
1002,498,1549.646233,2,4.154340611,2
1003,499,66.93860679,1,0,1
1004,499,73.21223402,2,8.736022747,2
1005,500,140.746315,1,0,1
1006,500,240.2583777,2,7.016318687,2
1007,501,71.57111221,1,0,1
1008,501,131.5046064,2,5.392178256,2
1009,502,1045.796725,1,0,1
1010,502,1378.47779,2,8.235161062,2
1011,505,1126.821077,1,0,1
1012,505,1436.446595,2,4.761678617,2
1013,506,409.8936741,1,0,1
1014,506,542.6008189,2,17.29922077,2
1015,507,204.5004942,1,0,1
1016,507,265.9900299,2,35.99133722,2
1017,508,140.3790983,1,0,1
1018,508,164.7666579,2,5.392178256,2
1019,509,1208.912043,1,0,1
1020,509,1495.614304,2,13.14274636,2
1021,510,186.2894291,1,0,1
1022,510,221.3311061,2,5.026800954,2
1023,511,52.99379401,1,0,1
1024,511,52.99379401,1,7.225045835,2
1025,512,191.6061724,1,0,1
1026,512,289.1000322,2,7.472076799,2
1027,513,0,1,0,1
1028,513,0.522593082,2,0.522593082,2
1029,514,0,1,0,1
1030,514,145.8559821,2,18.25156914,2
1031,515,217.1545085,1,0,1
